SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MALL,0.819,0.224,0.384,0.817,1.26,0.814,0,1996,2.26823047256647,1.25107101942836,1.01715945313811,3.51930149199483,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,-0.127,0.353,-0.834,-0.123,0.553,-0.113,0,1997,0.880733672597157,1.4233311434336,-0.542597470836445,2.30406481603076,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.95,0.203,0.561,0.948,1.351,0.944,0,1998,2.58570965931585,1.2250724682475,1.36063719106835,3.81078212756335,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.442,0.232,-0.013,0.442,0.895,0.442,0,1999,1.55581574043411,1.26111972882833,0.294696011605778,2.81693546926244,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.626,0.208,0.22,0.627,1.033,0.626,0,2000,1.87011513782409,1.23121316954887,0.638901968275218,3.10132830737295,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.507,0.187,0.146,0.507,0.873,0.505,0,2001,1.66030280768323,1.20562728504992,0.454675522633308,2.86593009273316,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.01,0.177,0.671,1.009,1.354,1.007,0,2002,2.74560101501692,1.19363109312714,1.55196992188978,3.93923210814406,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.578,0.185,0.22,0.578,0.936,0.577,0,2003,1.78246992358524,1.2032184401277,0.579251483457545,2.98568836371294,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.591,0.181,0.241,0.591,0.941,0.59,0,2004,1.8057933061082,1.1984151792932,0.607378126815003,3.0042084854014,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.929,0.186,0.572,0.928,1.294,0.926,0,2005,2.53197593527251,1.20442226037763,1.32755367489488,3.73639819565014,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.042,0.184,0.688,1.041,1.4,1.039,0,2006,2.83488111058847,1.2020158230963,1.63286528749217,4.03689693368477,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.706,0.192,0.337,0.705,1.081,0.703,0,2007,2.025871543868,1.2116705169649,0.814201026903104,3.2375420608329,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.996,0.175,0.662,0.995,1.338,0.993,0,2008,2.7074304184338,1.19124621661236,1.51618420182144,3.89867663504616,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.755,0.163,1.444,1.755,2.071,1.752,0,2009,5.78344774195677,1.17703668968847,4.60641105226831,6.96048443164524,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.912,0.164,1.604,1.91,2.234,1.905,0,2010,6.76660849131457,1.17821431509272,5.58839417622185,7.94482280640729,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.221,0.171,0.894,1.219,1.555,1.217,0,2011,3.3905766155135,1.18649074902171,2.20408586649178,4.57706736453521,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.565,0.185,0.207,0.565,0.924,0.565,0,2012,1.75944778272181,1.2032184401277,0.55622934259412,2.96266622284951,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.871,0.177,0.531,0.871,1.214,0.87,0,2013,2.38929895823115,1.19363109312714,1.19566786510401,3.58293005135828,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.404,0.166,1.088,1.403,1.726,1.4,0,2014,4.07145325161054,1.18057310172328,2.89088014988727,5.25202635333382,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.149,0.169,0.824,1.149,1.477,1.147,0,2015,3.1550362953503,1.18412013892397,1.97091615642633,4.33915643427427,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.686,0.177,0.343,0.686,1.03,0.686,0,2016,1.98575659958933,1.19363109312714,0.792125506462187,3.17938769271646,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.252,0.196,-0.13,0.252,0.634,0.253,0,2017,1.28659603728484,1.21652690533432,0.0700691319505244,2.50312294261916,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.412,0.165,1.099,1.411,1.733,1.409,0,2018,4.10415551225413,1.17939311871139,2.92476239354274,5.28354863096552,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,451,Anas platyrhynchos,Mallard,Canard colvert
BUFF,-1.752,0.485,-2.782,-1.725,-0.876,-1.668,0,1996,0.173426742879848,1.62417500884423,-1.45074826596438,1.79760175172408,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,-0.196,0.343,-0.871,-0.196,0.477,-0.195,0,1997,0.822012234678187,1.40916876192645,-0.587156527248264,2.23118099660464,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,-0.276,0.235,-0.74,-0.275,0.183,-0.273,0,1998,0.758812930761241,1.26490876873289,-0.50609583797165,2.02372169949413,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,0.639,0.205,0.245,0.636,1.048,0.631,0,1999,1.89458534635009,1.22752506496318,0.667060281386907,3.12211041131326,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,-0.828,0.272,-1.376,-0.823,-0.309,-0.812,0,2000,0.436922257574441,1.31258700131111,-0.875664743736667,1.74950925888555,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,-0.583,0.213,-1.007,-0.581,-0.171,-0.576,0,2001,0.558221188490701,1.2373846512436,-0.679163462752899,1.7956058397343,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
BUFF,-0.496,0.215,-0.924,-0.494,-0.081,-0.489,0,2002,0.608961641072897,1.23986189696606,-0.630900255893165,1.84882353803896,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,O,820,Bucephala albeola,Bufflehead,Petit Garrot
